mean,std,min,max,median,skewness,kurtosis,total_energy,peak_frequency,bandwidth,positive_ratio,negative_ratio,label
-0.006182974192798587,0.023234912533663388,-0.1956001129877386,0.11569425293438654,-0.006309723106957703,-1.5757749453748298,25.30096706004789,160.50339645345852,0,99,0.09714285714285714,0.9028571428571428,WALKING
-0.0063451349203258785,0.01788941387632096,-0.14573872166208024,0.08953360031151539,-0.00663769639043074,-1.5747363059541624,24.420733031952004,129.00679288498253,0,91,0.08714285714285715,0.9128571428571428,WALKING
-0.0061704004511099215,0.018418301430161224,-0.1597859226078134,0.08097807870959513,-0.006117681921822697,-2.1050290838706167,25.991532284887214,132.3572467337719,0,97,0.08714285714285715,0.9128571428571428,WALKING
-0.006318535179910513,0.012079550965278346,-0.10573701624528403,0.06321932202417481,-0.0063749492036941965,-1.9584978724019664,28.044672067424006,93.44353417361654,0,77,0.06285714285714286,0.9371428571428572,WALKING
-0.006358644009318916,0.015083301829647023,-0.12627987270960578,0.0697338865058748,-0.006361276578934274,-1.610121008321629,23.70992307064866,109.30672605569859,0,91,0.08142857142857143,0.9185714285714286,WALKING
-0.006306825581114223,0.01957918668779403,-0.16016443934344277,0.09783126413156384,-0.006264084349539561,-1.587062725805951,24.045397080971984,140.0689986280634,0,103,0.10142857142857142,0.8985714285714286,WALKING
-0.006493283309034594,0.015519560250215877,-0.13393051960359872,0.0755215082501887,-0.006633092784324909,-1.9913017049157418,26.367322554664206,115.16441305326398,0,93,0.08571428571428572,0.9142857142857143,WALKING
-0.00631857389594734,0.016220829887707636,-0.13360424390352876,0.07818439816557034,-0.006329731057190113,-1.4391255570589723,23.03455530013333,120.82133353199492,0,91,0.08428571428571428,0.9157142857142857,WALKING
-0.006303285884704217,0.014528008183035537,-0.12545985177056132,0.061440067643949235,-0.0062925190186421814,-2.109963179433244,24.799581863697178,105.9994555171929,0,85,0.09571428571428571,0.9042857142857142,WALKING
-0.006221229052222477,0.012603928836537107,-0.10879903867616682,0.048709550768225265,-0.0061014319326539385,-2.244888492998154,23.113188254884502,99.81872278405609,0,99,0.08285714285714285,0.9171428571428571,WALKING
-0.006117778515317307,0.01900040545456912,-0.15601867570349548,0.08832050775682639,-0.005935390307447988,-1.619432597632944,22.578296459243436,131.39031048209262,0,97,0.08857142857142856,0.9114285714285715,WALKING
-0.006191545970564727,0.012322855658779754,-0.10627400737816903,0.04850209487746333,-0.006253525366808335,-1.9792371326506946,22.902455238056458,97.3017760382369,0,85,0.09428571428571429,0.9057142857142857,WALKING
-0.006210648941144112,0.013199466997282128,-0.11606101344984464,0.05769342084164675,-0.0061229887918228905,-2.006436342267971,24.531714361291247,97.30071816460935,0,89,0.09428571428571429,0.9057142857142857,WALKING
-0.006383088481025091,0.013203845956387374,-0.10966042673019333,0.0551615890145172,-0.0064424212963629865,-1.7202018675276995,21.3873668214157,106.08155383689791,0,95,0.08857142857142856,0.9114285714285715,WALKING
-0.006405530268686685,0.009778116087675775,-0.08456953788543102,0.043258461997468765,-0.0062646876983871,-2.2008224961182794,23.134077655618512,75.42593611494095,0,69,0.07428571428571429,0.9257142857142857,WALKING
-0.006259257386218284,0.010045246897203017,-0.08648469245762615,0.04433439012483872,-0.006305689736587632,-1.960714666083404,22.17881788112444,81.7755909189801,0,79,0.10142857142857142,0.8985714285714286,WALKING
