2.50916,2.5528,2.55554,2.46521,2.5351,2.5177,2.54822,2.5415,1.54907,2.54303,1.52435,2.46521
2.49084,2.54517,2.58698,2.49451,2.55127,2.52014,2.50427,2.53296,1.38031,2.58606,1.68762,2.55646
2.53723,2.53204,2.61108,2.4942,2.53723,2.52472,2.5354,2.51892,1.71722,2.62146,1.96533,2.53662
2.56256,2.51617,2.63733,2.50977,2.52716,2.52594,2.53662,2.49542,2.06848,2.61719,2.13684,2.47101
2.61383,2.50305,2.61505,2.53662,2.52502,2.52289,2.52899,2.51038,2.30347,2.63153,2.27417,2.37213
2.61108,2.48779,2.60864,2.55493,2.50702,2.52441,2.53937,2.49481,2.57996,2.64893,2.32208,2.20642
2.60773,2.48199,2.56287,2.57019,2.51831,2.52594,2.51648,2.48718,3.06274,2.6651,2.71179,2.30621
2.56226,2.47772,2.53815,2.58057,2.50549,2.51678,2.53265,2.47803,3.34595,2.63184,2.95227,2.42737
2.51862,2.48077,2.5061,2.59033,2.51587,2.51526,2.5119,2.47192,3.08533,2.59705,3.00537,2.45056
2.48261,2.47742,2.49481,2.57111,2.52228,2.51801,2.53571,2.50519,2.72278,2.57233,3.10791,2.56592
2.45056,2.49023,2.48291,2.5415,2.52838,2.52716,2.52289,2.49512,2.5177,2.56042,3.15216,2.50397
2.46857,2.49237,2.46368,2.53113,2.5296,2.5296,2.52441,2.50671,2.56958,2.54089,3.26019,2.58423
2.51007,2.49969,2.46277,2.50488,2.52533,2.53265,2.50671,2.52167,2.82288,2.44507,3.19183,2.62238
2.52563,2.51404,2.44995,2.48566,2.52655,2.52747,2.50305,2.53448,3.04993,2.35992,3.0835,2.51282
2.52686,2.52899,2.46063,2.48688,2.50458,2.5177,2.51404,2.54791,2.9657,2.33734,2.95532,2.55188
2.51526,2.53998,2.4527,2.50458,2.50397,2.51312,2.51251,2.52716,2.71393,2.35046,2.74841,2.5592
2.47803,2.55005,2.4884,2.51862,2.49054,2.50732,2.53418,2.52167,2.72705,2.36328,2.66418,2.62848
2.44934,2.56348,2.48047,2.53448,2.50458,2.49634,2.51617,2.52411,2.72522,2.37518,2.51251,2.79846
2.42096,2.56256,2.49146,2.51892,2.51801,2.49176,2.52747,2.51465,2.44965,2.42279,2.12738,2.724
2.41577,2.56012,2.48169,2.50244,2.5177,2.4942,2.52136,2.52289,2.10938,2.52045,1.84723,2.54608
2.45758,2.55646,2.47253,2.47498,2.51862,2.49664,2.52991,2.52045,1.81671,2.56409,1.75842,2.50732
2.50183,2.5412,2.50458,2.46552,2.52472,2.49695,2.53815,2.51282,1.79321,2.53387,1.69678,2.5174
2.51465,2.52014,2.50671,2.46399,2.52991,2.5,2.52777,2.52197,1.9342,2.50641,1.69495,2.51038
2.55371,2.49786,2.4881,2.43927,2.54059,2.51068,2.52747,2.51251,2.14905,2.5235,1.84692,2.4408
2.58789,2.49176,2.57507,2.46887,2.54395,2.51678,2.5119,2.52167,2.27173,2.57996,2.07092,2.28119
2.58118,2.48322,2.56226,2.52655,2.53052,2.52258,2.51953,2.51465,2.33154,2.6239,2.27844,2.28027
2.59583,2.4765,2.5708,2.5351,2.53082,2.52899,2.52899,2.50671,2.55707,2.64984,2.48657,2.41119
2.60925,2.48108,2.63,2.54547,2.54242,2.53265,2.54456,2.49878,2.75787,2.6648,2.78687,2.43652
2.60254,2.47894,2.65198,2.56653,2.52625,2.52502,2.52869,2.49878,2.78473,2.66754,2.87964,2.48627
2.57233,2.4765,2.62878,2.565,2.52319,2.52594,2.54242,2.51282,2.70691,2.66235,2.9422,2.43805
2.52014,2.49207,2.59918,2.55524,2.51923,2.52258,2.52899,2.52075,2.75513,2.60162,3.11584,2.40021
